2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.401  INFO 31564 --- [http-nio-8805-exec-289] com.spf.controller.StudentController     : ---扣减成功，剩余库存：81
2021-03-08 09:43:36.404  INFO 31564 --- [http-nio-8805-exec-262] com.spf.controller.StudentController     : ---扣减成功，剩余库存：80
2021-03-08 09:43:36.406  INFO 31564 --- [http-nio-8805-exec-340] com.spf.controller.StudentController     : ---扣减成功，剩余库存：79
2021-03-08 09:43:36.408  INFO 31564 --- [http-nio-8805-exec-221] com.spf.controller.StudentController     : ---扣减成功，剩余库存：78
2021-03-08 09:43:36.410  INFO 31564 --- [http-nio-8805-exec-236] com.spf.controller.StudentController     : ---扣减成功，剩余库存：77
2021-03-08 09:43:36.412  INFO 31564 --- [http-nio-8805-exec-272] com.spf.controller.StudentController     : ---扣减成功，剩余库存：76
2021-03-08 09:43:36.414  INFO 31564 --- [http-nio-8805-exec-227] com.spf.controller.StudentController     : ---扣减成功，剩余库存：75
2021-03-08 09:43:36.416  INFO 31564 --- [http-nio-8805-exec-237] com.spf.controller.StudentController     : ---扣减成功，剩余库存：74
2021-03-08 09:43:36.418  INFO 31564 --- [http-nio-8805-exec-304] com.spf.controller.StudentController     : ---扣减成功，剩余库存：73
2021-03-08 09:43:36.419  INFO 31564 --- [http-nio-8805-exec-377] com.spf.controller.StudentController     : ---扣减成功，剩余库存：72
2021-03-08 09:43:36.421  INFO 31564 --- [http-nio-8805-exec-308] com.spf.controller.StudentController     : ---扣减成功，剩余库存：71
2021-03-08 09:43:36.423  INFO 31564 --- [http-nio-8805-exec-230] com.spf.controller.StudentController     : ---扣减成功，剩余库存：70
2021-03-08 09:43:36.426  INFO 31564 --- [http-nio-8805-exec-267] com.spf.controller.StudentController     : ---扣减成功，剩余库存：69
2021-03-08 09:43:36.428  INFO 31564 --- [http-nio-8805-exec-344] com.spf.controller.StudentController     : ---扣减成功，剩余库存：68
2021-03-08 09:43:36.429  INFO 31564 --- [http-nio-8805-exec-127] com.spf.controller.StudentController     : ---扣减成功，剩余库存：67
2021-03-08 09:43:36.431  INFO 31564 --- [http-nio-8805-exec-249] com.spf.controller.StudentController     : ---扣减成功，剩余库存：66
2021-03-08 09:43:36.433  INFO 31564 --- [http-nio-8805-exec-302] com.spf.controller.StudentController     : ---扣减成功，剩余库存：65
2021-03-08 09:43:36.435  INFO 31564 --- [http-nio-8805-exec-231] com.spf.controller.StudentController     : ---扣减成功，剩余库存：64
2021-03-08 09:43:36.437  INFO 31564 --- [http-nio-8805-exec-243] com.spf.controller.StudentController     : ---扣减成功，剩余库存：63
2021-03-08 09:43:36.439  INFO 31564 --- [http-nio-8805-exec-325] com.spf.controller.StudentController     : ---扣减成功，剩余库存：62
2021-03-08 09:43:36.441  INFO 31564 --- [http-nio-8805-exec-290] com.spf.controller.StudentController     : ---扣减成功，剩余库存：61
2021-03-08 09:43:36.443  INFO 31564 --- [http-nio-8805-exec-298] com.spf.controller.StudentController     : ---扣减成功，剩余库存：60
2021-03-08 09:43:36.446  INFO 31564 --- [http-nio-8805-exec-305] com.spf.controller.StudentController     : ---扣减成功，剩余库存：59
2021-03-08 09:43:36.448  INFO 31564 --- [http-nio-8805-exec-364] com.spf.controller.StudentController     : ---扣减成功，剩余库存：58
2021-03-08 09:43:36.450  INFO 31564 --- [http-nio-8805-exec-296] com.spf.controller.StudentController     : ---扣减成功，剩余库存：57
2021-03-08 09:43:36.454  INFO 31564 --- [http-nio-8805-exec-285] com.spf.controller.StudentController     : ---扣减成功，剩余库存：56
2021-03-08 09:43:36.456  INFO 31564 --- [http-nio-8805-exec-314] com.spf.controller.StudentController     : ---扣减成功，剩余库存：55
2021-03-08 09:43:36.458  INFO 31564 --- [http-nio-8805-exec-284] com.spf.controller.StudentController     : ---扣减成功，剩余库存：54
2021-03-08 09:43:36.459  INFO 31564 --- [http-nio-8805-exec-279] com.spf.controller.StudentController     : ---扣减成功，剩余库存：53
